year,survey,species_code,catchjoin,hauljoin,stratum,numcpue
2012,EBS_SLOPE,30060,-230510,-8728,11,1328.3555806903532
2012,EBS_SLOPE,30060,NA,-9345,11,0
2012,EBS_SLOPE,10261,NA,-8774,64,0
2012,EBS_SLOPE,10261,NA,-9360,15,0
2012,EBS_SLOPE,10261,NA,-9357,14,0
2012,EBS_SLOPE,10261,NA,-9333,11,0
2016,EBS_SLOPE,21720,NA,-15842,62,0
2016,EBS_SLOPE,30060,NA,-15818,53,0
2016,EBS_SLOPE,30060,NA,-16310,14,0
2016,EBS_SLOPE,10115,-453695,-15894,12,310.6286886509634
2016,EBS_SLOPE,10112,-458602,-16294,24,513.8198453666515
2016,EBS_SLOPE,10130,NA,-15854,54,0
2016,EBS_SLOPE,10130,NA,-15864,44,0
2016,EBS_SLOPE,21740,-431455,-15556,41,247.52735028704262
2016,EBS_SLOPE,21740,-453549,-15890,12,862.6346808000733
2002,EBS_SLOPE,10112,1133154,1130033,63,230.26702429352926
2002,EBS_SLOPE,10115,1133638,1130007,65,28.809643163759773
2002,EBS_SLOPE,10115,NA,1130026,41,0
2002,EBS_SLOPE,10115,1131683,1129914,32,53.02828213050562
2002,EBS_SLOPE,10110,1135439,1129952,12,75.4991323136387
2002,EBS_SLOPE,10110,NA,1130046,44,0
2002,EBS_SLOPE,10110,NA,1129927,14,0
2002,EBS_SLOPE,21720,NA,1129896,32,0
2002,EBS_SLOPE,21740,1133428,1130013,61,1668.2901949909328
2002,EBS_SLOPE,10261,1134237,1129953,41,56.52973882582305
2004,EBS_SLOPE,10130,NA,1225586,14,0
2004,EBS_SLOPE,21740,1230398,1225489,12,182.24707308597095
2004,EBS_SLOPE,10115,1226605,1225610,11,228.75178955384365
2004,EBS_SLOPE,10115,1232265,1225521,62,1975.2578166279802
2004,EBS_SLOPE,30060,NA,1225547,61,0
2004,EBS_SLOPE,10112,1234522,1225549,24,24.543066995897185
2004,EBS_SLOPE,21720,NA,1225553,12,0
2004,EBS_SLOPE,21720,NA,1225475,34,0
2004,EBS_SLOPE,10261,NA,1225522,65,0
2004,EBS_SLOPE,10261,NA,1225455,24,0
2008,EBS_SLOPE,21740,NA,-4577,63,0
2008,EBS_SLOPE,21740,NA,-4483,13,0
2008,EBS_SLOPE,10110,NA,-4610,42,0
2008,EBS_SLOPE,10110,-110294,-4539,41,3279.662182301272
2008,EBS_SLOPE,10110,NA,-4602,34,0
2008,EBS_SLOPE,10110,NA,-4492,14,0
2008,EBS_SLOPE,10110,-108855,-4507,12,845.7887870867223
2008,EBS_SLOPE,10110,-108726,-4504,11,1079.5346016175833
2008,EBS_SLOPE,30060,-111562,-4571,61,256.6092535965583
2008,EBS_SLOPE,30060,NA,-4648,11,0
2008,EBS_SLOPE,10130,NA,-4550,62,0
2008,EBS_SLOPE,10130,NA,-4633,32,0
2008,EBS_SLOPE,10115,-111356,-4567,63,25.01901445098275
2008,EBS_SLOPE,21720,NA,-4566,64,0
2008,EBS_SLOPE,21720,NA,-4502,13,0
2008,EBS_SLOPE,10261,NA,-4625,31,0
2008,EBS_SLOPE,10261,NA,-4621,31,0
2010,EBS_SLOPE,10130,NA,-6537,41,0
2010,EBS_SLOPE,21740,NA,-7285,14,0
2010,EBS_SLOPE,21740,NA,-7265,12,0
2010,EBS_SLOPE,10115,-181101,-6504,51,204.5393416083133
2010,EBS_SLOPE,10110,NA,-6512,53,0
2010,EBS_SLOPE,21720,NA,-6472,64,0
2010,EBS_SLOPE,10261,NA,-6475,61,0
2010,EBS_SLOPE,10261,NA,-7241,22,0
2010,EBS_SLOPE,10261,NA,-7263,12,0
2012,EBS_SLOPE,10112,NA,-8804,55,0
2012,EBS_SLOPE,10112,NA,-8816,44,0
2012,EBS_SLOPE,10112,-245032,-9347,12,1985.775230101705
2012,EBS_SLOPE,21720,-231162,-8745,31,48.01897709974982
2012,EBS_SLOPE,10115,-243473,-9310,34,25.940477861475305
2012,EBS_SLOPE,10115,-245489,-9357,14,20.572462931353375
2012,EBS_SLOPE,10115,-245120,-9349,12,985.0466135423451
2012,EBS_SLOPE,10110,-231515,-8755,63,75.85782302005772
2012,EBS_SLOPE,10110,-242835,-9292,21,3811.5233467716002
2012,EBS_SLOPE,21740,-243231,-9303,31,397.71678746651224
2012,EBS_SLOPE,30060,NA,-8815,43,0
2012,EBS_SLOPE,10261,NA,-8790,61,0
2012,EBS_SLOPE,10261,NA,-9356,15,0
2016,EBS_SLOPE,10110,-447076,-15862,41,2016.9016357072267
2016,EBS_SLOPE,10110,-459993,-16290,13,53.78866948132016
2016,EBS_SLOPE,21720,NA,-15867,45,0
2016,EBS_SLOPE,21720,NA,-15893,11,0
2016,EBS_SLOPE,30060,NA,-15830,62,0
2016,EBS_SLOPE,10115,-431605,-15560,32,82.77458419636184
2016,EBS_SLOPE,10115,-460463,-16313,13,89.35085265284916
2016,EBS_SLOPE,10112,-445912,-15835,61,710.0658941149738
2016,EBS_SLOPE,10112,-459177,-16305,24,409.6910618028799
2016,EBS_SLOPE,10112,-458522,-16276,22,1904.932677205249
2016,EBS_SLOPE,21740,NA,-16293,13,0
2016,EBS_SLOPE,10261,NA,-15844,64,0
2016,EBS_SLOPE,10261,NA,-15857,51,0
2016,EBS_SLOPE,10261,NA,-15876,45,0
2016,EBS_SLOPE,10261,NA,-15879,32,0
2002,EBS_SLOPE,10112,1130272,1129940,12,152.5787719697538
2002,EBS_SLOPE,10115,NA,1129944,11,0
2002,EBS_SLOPE,10115,1134767,1129987,15,497.3540763140095
2002,EBS_SLOPE,10110,NA,1130034,64,0
2002,EBS_SLOPE,10130,1130221,1130042,12,943.237042805145
2002,EBS_SLOPE,10130,NA,1129964,25,0
2002,EBS_SLOPE,10130,NA,1129969,24,0
2002,EBS_SLOPE,21740,NA,1130003,52,0
2002,EBS_SLOPE,10261,NA,1129949,14,0
2004,EBS_SLOPE,10110,1226399,1225414,12,730.2400174027727
2004,EBS_SLOPE,10130,NA,1225513,53,0
2004,EBS_SLOPE,10130,1227634,1225634,42,3946.190092575916
2004,EBS_SLOPE,10130,1225746,1225405,11,304.5730030477236
2004,EBS_SLOPE,10130,NA,1225552,25,0
2004,EBS_SLOPE,10130,1227167,1225618,21,3219.3198815290284
2004,EBS_SLOPE,21740,NA,1225404,13,0
2004,EBS_SLOPE,10115,1233199,1225519,63,52.35396926984301
2004,EBS_SLOPE,10115,1234810,1225480,25,52.382914495263904
2004,EBS_SLOPE,10115,1235187,1225585,12,111.04411449536558
2004,EBS_SLOPE,30060,1230635,1225469,11,451.22360561251975
2004,EBS_SLOPE,30060,1229810,1225530,11,541.3799232864649
2004,EBS_SLOPE,30060,1233638,1225445,61,488.29960892084324
2004,EBS_SLOPE,30060,NA,1225502,45,0
2004,EBS_SLOPE,10112,NA,1225410,11,0
2004,EBS_SLOPE,10112,1231646,1225478,31,211.22031905674075
2004,EBS_SLOPE,10261,NA,1225406,11,0
2008,EBS_SLOPE,10112,-113365,-4616,44,21.280259118649553
2008,EBS_SLOPE,21740,NA,-4607,32,0
2008,EBS_SLOPE,21740,NA,-4492,14,0
2008,EBS_SLOPE,30060,NA,-4615,42,0
2008,EBS_SLOPE,30060,NA,-4526,24,0
2008,EBS_SLOPE,10115,NA,-4656,11,0
2008,EBS_SLOPE,10261,NA,-4514,25,0
2010,EBS_SLOPE,10130,-182278,-6535,41,411.5702691926792
2010,EBS_SLOPE,21740,NA,-6481,64,0
2010,EBS_SLOPE,21740,-179937,-6477,61,233.07991331291865
2010,EBS_SLOPE,21740,-198338,-7281,12,81.96407787680252
2010,EBS_SLOPE,10112,-182288,-6535,41,128.61570912271225
2010,EBS_SLOPE,10112,-179319,-6460,31,1301.5182210048022
2010,EBS_SLOPE,10110,-196137,-7232,22,3796.841747586651
2010,EBS_SLOPE,10110,-197017,-7253,21,1417.9028350573326
2010,EBS_SLOPE,21720,NA,-7219,35,0
2012,EBS_SLOPE,10112,-243226,-9303,31,715.890217439722
2012,EBS_SLOPE,10112,-244760,-9340,12,1922.6469106356349
2012,EBS_SLOPE,21720,NA,-9298,42,0
2012,EBS_SLOPE,21720,NA,-8741,31,0
2012,EBS_SLOPE,21720,-243839,-9319,21,227.66850827723013
2012,EBS_SLOPE,21720,NA,-9348,12,0
2012,EBS_SLOPE,10115,-232110,-8770,62,300.7173475636427
2012,EBS_SLOPE,10115,-234030,-8820,33,143.88178672402753
2012,EBS_SLOPE,10110,-230504,-8728,11,10684.599235987625
2012,EBS_SLOPE,21740,NA,-8817,43,0
2012,EBS_SLOPE,21740,NA,-8737,25,0
2012,EBS_SLOPE,21740,NA,-9334,11,0
2012,EBS_SLOPE,10130,NA,-9297,45,0
2012,EBS_SLOPE,30060,NA,-8769,63,0
2012,EBS_SLOPE,10261,NA,-8755,63,0
2012,EBS_SLOPE,10261,-232915,-8791,61,113.60499316665967
2012,EBS_SLOPE,10261,NA,-8797,54,0
2012,EBS_SLOPE,10261,-233592,-8809,41,29.694961183786063
2012,EBS_SLOPE,10261,NA,-8741,31,0
2016,EBS_SLOPE,10110,-446609,-15851,61,4891.15935537619
2016,EBS_SLOPE,10110,-459635,-16253,12,707.782310567556
2016,EBS_SLOPE,21720,-461062,-16266,11,243.50186196404326
2016,EBS_SLOPE,10115,NA,-15555,41,0
2016,EBS_SLOPE,10115,NA,-15882,31,0
2016,EBS_SLOPE,10115,-459606,-16252,13,1330.496101569663
2016,EBS_SLOPE,10112,-453275,-15884,12,3048.434262578209
2016,EBS_SLOPE,10112,-460081,-16292,12,864.6029542423111
2016,EBS_SLOPE,10261,NA,-15853,54,0
2002,EBS_SLOPE,10112,1135101,1129983,13,137.95821383661104
2002,EBS_SLOPE,10115,1133684,1130008,63,51.62280947641978
2002,EBS_SLOPE,10115,1130476,1129939,11,75.95632814956713
2002,EBS_SLOPE,10110,1130382,1129937,11,777.6262132446417
2002,EBS_SLOPE,10130,NA,1129952,12,0
2002,EBS_SLOPE,10130,NA,1129988,23,0
2002,EBS_SLOPE,21720,1130436,1129938,11,1590.1726917284038
2002,EBS_SLOPE,21740,NA,1129972,12,0
2002,EBS_SLOPE,30060,NA,1129997,42,0
2002,EBS_SLOPE,10261,NA,1129946,12,0
2002,EBS_SLOPE,10261,NA,1130048,52,0
2004,EBS_SLOPE,10130,NA,1225476,33,0
2004,EBS_SLOPE,10130,1234331,1225623,22,118.74102970891065
2004,EBS_SLOPE,21740,NA,1225508,54,0
2004,EBS_SLOPE,21740,1227638,1225634,42,28.3898567811217
2004,EBS_SLOPE,21740,NA,1225550,15,0
2004,EBS_SLOPE,21740,NA,1225417,15,0
2004,EBS_SLOPE,21740,NA,1225589,13,0
2004,EBS_SLOPE,10115,NA,1225420,11,0
2004,EBS_SLOPE,10115,NA,1225545,11,0
2004,EBS_SLOPE,10115,1227221,1225563,11,376.0668263730551
2004,EBS_SLOPE,10115,1234701,1225518,62,175.5395317219682
2004,EBS_SLOPE,10115,NA,1225577,41,0
2004,EBS_SLOPE,30060,NA,1225587,64,0
2004,EBS_SLOPE,30060,NA,1225434,63,0
2004,EBS_SLOPE,10112,1231436,1225504,52,264.6117400050132
2004,EBS_SLOPE,10112,1233808,1225603,15,46.520282843319684
2004,EBS_SLOPE,21720,NA,1225523,64,0
2004,EBS_SLOPE,10261,NA,1225483,12,0
2004,EBS_SLOPE,10261,NA,1225563,11,0
2004,EBS_SLOPE,10261,NA,1225403,15,0
2008,EBS_SLOPE,10112,-111512,-4570,61,274.7612050367026
2008,EBS_SLOPE,10112,-113705,-4625,31,198.11215951515615
2008,EBS_SLOPE,21740,NA,-4599,33,0
2008,EBS_SLOPE,10110,-109968,-4530,42,919.0622236271394
2008,EBS_SLOPE,10110,-107041,-4467,11,5516.239442695932
2008,EBS_SLOPE,30060,NA,-4568,62,0
2008,EBS_SLOPE,30060,-112337,-4589,41,10536.995496558371
2008,EBS_SLOPE,10115,-111934,-4579,62,41.74782095161152
2008,EBS_SLOPE,10115,-108732,-4504,11,88.12527360143538
2008,EBS_SLOPE,10115,-114364,-4644,11,499.9160141096296
2008,EBS_SLOPE,21720,NA,-4616,44,0
2008,EBS_SLOPE,10261,NA,-4562,61,0
2008,EBS_SLOPE,10261,NA,-4536,44,0
2008,EBS_SLOPE,10261,NA,-4517,21,0
2010,EBS_SLOPE,10130,-179396,-6463,42,4805.972153944394
2010,EBS_SLOPE,10112,-180603,-6492,61,577.231496151713
2010,EBS_SLOPE,10112,-200003,-7320,12,549.2553223801935
2010,EBS_SLOPE,10115,-181795,-6522,41,25.517489585291802
2010,EBS_SLOPE,10115,-196352,-7238,25,118.74524276871158
2010,EBS_SLOPE,10115,-196197,-7233,24,25.360387591933307
2010,EBS_SLOPE,10110,NA,-6524,43,0
2010,EBS_SLOPE,10110,NA,-6519,42,0
2010,EBS_SLOPE,30060,NA,-6480,65,0
2010,EBS_SLOPE,21720,NA,-6468,62,0
2010,EBS_SLOPE,21720,NA,-7262,13,0
2010,EBS_SLOPE,10261,NA,-6525,42,0
2010,EBS_SLOPE,10261,NA,-7297,11,0
2012,EBS_SLOPE,10112,-233073,-8795,51,329.85251881568104
2012,EBS_SLOPE,10115,NA,-8743,35,0
2012,EBS_SLOPE,10110,-230991,-8740,21,4202.32183534305
2012,EBS_SLOPE,21740,NA,-9282,12,0
2012,EBS_SLOPE,10130,NA,-8770,62,0
2012,EBS_SLOPE,10130,-232546,-8783,61,316.84017728426534
2012,EBS_SLOPE,10130,NA,-9291,22,0
2012,EBS_SLOPE,10130,NA,-9358,14,0
2012,EBS_SLOPE,30060,-245192,-9350,11,13170.167865410182
2016,EBS_SLOPE,10110,-461064,-16266,11,1406.8996469033611
2016,EBS_SLOPE,30060,NA,-16317,12,0
2016,EBS_SLOPE,30060,-453511,-15889,11,571.0886708025405
2016,EBS_SLOPE,10115,-431666,-15561,34,93.30507184910405
2016,EBS_SLOPE,10112,-446990,-15860,53,200.06585278692177
2016,EBS_SLOPE,10130,NA,-16273,24,0
2016,EBS_SLOPE,10130,-453545,-15890,12,5371.8614213459105
2016,EBS_SLOPE,21740,NA,-16316,12,0
2016,EBS_SLOPE,10261,NA,-15871,42,0
2002,EBS_SLOPE,10112,1134609,1130043,31,222.93462219269577
2002,EBS_SLOPE,10115,1131042,1129926,12,342.0836758775065
2002,EBS_SLOPE,10115,1136072,1129968,22,330.797619219462
2002,EBS_SLOPE,10110,1135555,1129957,11,1330.5075324466436
2002,EBS_SLOPE,10110,1134060,1130032,51,1368.9357180847876
2002,EBS_SLOPE,10110,1130587,1129934,11,6888.030075978652
2002,EBS_SLOPE,21720,NA,1129923,11,0
2002,EBS_SLOPE,21720,NA,1130041,15,0
2002,EBS_SLOPE,21740,1131277,1129924,11,721.9811607346658
2002,EBS_SLOPE,30060,NA,1130023,61,0
2002,EBS_SLOPE,10261,NA,1129938,11,0
2004,EBS_SLOPE,10110,1225755,1225408,11,14344.913501017896
2004,EBS_SLOPE,10110,NA,1225552,25,0
2004,EBS_SLOPE,10110,NA,1225586,14,0
2004,EBS_SLOPE,10130,1235102,1225462,12,4698.155525992382
2004,EBS_SLOPE,21740,NA,1225528,12,0
2004,EBS_SLOPE,10115,1229885,1225547,61,51.50579775012374
2004,EBS_SLOPE,30060,NA,1225398,14,0
2004,EBS_SLOPE,10112,1230444,1225468,11,145.78335849432614
2004,EBS_SLOPE,10112,1230260,1225533,11,52.22363266648803
2004,EBS_SLOPE,21720,NA,1225529,12,0
2004,EBS_SLOPE,21720,NA,1225451,45,0
2004,EBS_SLOPE,21720,NA,1225619,23,0
2004,EBS_SLOPE,21720,1232606,1225616,21,506.96005458945865
2004,EBS_SLOPE,10261,NA,1225419,13,0
2008,EBS_SLOPE,10112,-113183,-4611,43,170.37612818204192
2008,EBS_SLOPE,10112,-113503,-4619,32,140.52341035702503
2008,EBS_SLOPE,10110,-113059,-4608,41,15624.851191893411
2008,EBS_SLOPE,10110,-112578,-4595,12,174.2371624781142
2008,EBS_SLOPE,30060,NA,-4508,25,0
2008,EBS_SLOPE,10130,-109786,-4525,11,1121.4867025855715
2008,EBS_SLOPE,21720,NA,-4572,62,0
2008,EBS_SLOPE,21720,NA,-4613,55,0
2008,EBS_SLOPE,10261,NA,-4613,55,0
2008,EBS_SLOPE,10261,NA,-4620,33,0
2010,EBS_SLOPE,10130,-182054,-6529,41,4288.395845892207
2010,EBS_SLOPE,10130,-196139,-7232,22,73.96444962831139
2010,EBS_SLOPE,21740,NA,-6460,31,0
2010,EBS_SLOPE,21740,NA,-7291,13,0
2010,EBS_SLOPE,10115,-179837,-6474,63,461.7717154562689
2010,EBS_SLOPE,10110,-180123,-6483,62,51.48097774011429
2010,EBS_SLOPE,10110,-180602,-6492,61,854.3026143045354
2010,EBS_SLOPE,10110,-182482,-6543,31,224.25260531070535
2010,EBS_SLOPE,30060,NA,-6512,53,0
2010,EBS_SLOPE,30060,-182417,-6541,31,314.3049497486389
2010,EBS_SLOPE,10261,NA,-6480,65,0
2010,EBS_SLOPE,10261,NA,-6528,41,0
2010,EBS_SLOPE,10261,NA,-7220,34,0
2010,EBS_SLOPE,10261,NA,-6542,32,0
2010,EBS_SLOPE,10261,NA,-7249,21,0
2012,EBS_SLOPE,10112,-231632,-8758,61,1493.2869418856721
2012,EBS_SLOPE,21720,NA,-8742,32,0
2012,EBS_SLOPE,21720,NA,-9285,24,0
2012,EBS_SLOPE,10115,-232989,-8793,62,528.7940399506248
2012,EBS_SLOPE,10115,-243072,-9298,42,898.9814540126038
2012,EBS_SLOPE,10110,NA,-8813,44,0
2012,EBS_SLOPE,10110,NA,-9305,35,0
2012,EBS_SLOPE,21740,NA,-9299,43,0
2012,EBS_SLOPE,21740,-234052,-8821,32,50.592840581832846
2012,EBS_SLOPE,30060,NA,-9309,32,0
2012,EBS_SLOPE,30060,-242636,-9288,21,709.2637330205217
2012,EBS_SLOPE,10261,NA,-8821,32,0
2012,EBS_SLOPE,10261,NA,-9331,12,0
2016,EBS_SLOPE,30060,NA,-16285,15,0
2016,EBS_SLOPE,10115,-445983,-15837,62,321.97796095982096
2016,EBS_SLOPE,10115,-445262,-15819,52,7624.040773212044
2016,EBS_SLOPE,10115,-447300,-15868,42,100.91700507292124
2016,EBS_SLOPE,10112,-447207,-15866,42,656.0972720367721
2016,EBS_SLOPE,10112,-460703,-16258,11,534.1429787821113
2016,EBS_SLOPE,10130,-446316,-15845,61,8233.847194631828
2016,EBS_SLOPE,10130,-447036,-15862,41,1812.6584320913048
2016,EBS_SLOPE,10130,NA,-15540,33,0
2016,EBS_SLOPE,10130,NA,-16290,13,0
2016,EBS_SLOPE,21740,-446314,-15845,61,12536.217800835846
2016,EBS_SLOPE,21740,NA,-15561,34,0
2016,EBS_SLOPE,10261,NA,-16308,14,0
2002,EBS_SLOPE,10112,1136651,1129951,13,25.27231168564398
2002,EBS_SLOPE,10115,1136174,1129964,25,223.3781723529814
2002,EBS_SLOPE,10110,1130808,1129933,11,4902.970219358887
2002,EBS_SLOPE,10110,1133474,1130049,61,720.8792925170477
2002,EBS_SLOPE,10110,NA,1130031,33,0
2002,EBS_SLOPE,10110,1134484,1129993,31,463.6300393011457
2002,EBS_SLOPE,10130,NA,1129984,15,0
2002,EBS_SLOPE,21720,1134588,1129990,31,3181.782043059174
2002,EBS_SLOPE,21740,1134532,1129994,32,27.575429277737737
2002,EBS_SLOPE,30060,NA,1130048,52,0
2004,EBS_SLOPE,10110,NA,1225463,12,0
2004,EBS_SLOPE,10110,NA,1225474,33,0
2004,EBS_SLOPE,10130,1225891,1225631,31,3947.8677916978622
2004,EBS_SLOPE,10130,NA,1225588,21,0
2004,EBS_SLOPE,21740,1233544,1225466,11,1285.9469173244104
2004,EBS_SLOPE,21740,NA,1225398,14,0
2004,EBS_SLOPE,10115,1235189,1225550,15,92.63090576444905
2004,EBS_SLOPE,30060,1233824,1225630,31,28506.135327345455
2004,EBS_SLOPE,10112,1228456,1225577,41,3477.388043936996
2004,EBS_SLOPE,10112,1227723,1225584,35,24.932637622986157
2004,EBS_SLOPE,21720,NA,1225544,12,0
2004,EBS_SLOPE,21720,NA,1225471,33,0
2004,EBS_SLOPE,21720,NA,1225479,32,0
2004,EBS_SLOPE,10261,NA,1225501,44,0
2008,EBS_SLOPE,10112,NA,-4584,54,0
2008,EBS_SLOPE,21740,-107646,-4481,12,45.41155309872998
2008,EBS_SLOPE,10110,NA,-4584,54,0
2008,EBS_SLOPE,10110,-113355,-4615,42,24.711914676677956
2008,EBS_SLOPE,10110,-114858,-4656,11,2150.6998871846667
2008,EBS_SLOPE,30060,NA,-4613,55,0
2008,EBS_SLOPE,30060,-113555,-4621,31,14235.817427865833
2008,EBS_SLOPE,30060,-109818,-4525,11,27690.040728124706
2008,EBS_SLOPE,30060,-107358,-4474,11,149.72624374435733
2008,EBS_SLOPE,10130,-112379,-4590,41,578.0792353938647
2008,EBS_SLOPE,10115,-111319,-4566,64,44.40660015298074
2008,EBS_SLOPE,10115,NA,-4576,61,0
2008,EBS_SLOPE,10115,-114296,-4643,12,433.65947778508854
2008,EBS_SLOPE,21720,NA,-4643,12,0
2008,EBS_SLOPE,10261,NA,-4626,33,0
2010,EBS_SLOPE,10130,NA,-6471,65,0
2010,EBS_SLOPE,10130,-200072,-7321,12,369.5714409973255
2010,EBS_SLOPE,21740,-179398,-6463,42,50.589180567835726
2010,EBS_SLOPE,21740,NA,-7248,23,0
2010,EBS_SLOPE,21740,NA,-7292,12,0
2010,EBS_SLOPE,10112,-195882,-7227,33,693.9406146440206
2010,EBS_SLOPE,10115,-200406,-7328,12,28.04537978029642
2010,EBS_SLOPE,10110,-200252,-7325,12,337.4174339539115
2010,EBS_SLOPE,30060,NA,-6481,64,0
2010,EBS_SLOPE,30060,NA,-6515,55,0
2010,EBS_SLOPE,30060,-181120,-6505,51,6154.632807253839
2010,EBS_SLOPE,21720,NA,-6499,64,0
2010,EBS_SLOPE,21720,NA,-6527,44,0
2010,EBS_SLOPE,21720,-196114,-7231,21,3463.817523846043
2012,EBS_SLOPE,21720,NA,-9359,13,0
2012,EBS_SLOPE,10115,-232303,-8776,61,355.5540595947715
2012,EBS_SLOPE,10115,-245686,-9362,13,101.75305764122473
2012,EBS_SLOPE,10110,-233069,-8795,51,2721.2832802293683
2012,EBS_SLOPE,10110,-244847,-9342,11,2389.96772907936
2012,EBS_SLOPE,21740,NA,-9316,22,0
2012,EBS_SLOPE,30060,NA,-9310,34,0
2012,EBS_SLOPE,30060,NA,-9322,12,0
2012,EBS_SLOPE,30060,NA,-9282,12,0
2012,EBS_SLOPE,10261,NA,-8806,52,0
2012,EBS_SLOPE,10261,NA,-9355,12,0
2012,EBS_SLOPE,10261,NA,-9344,11,0
2016,EBS_SLOPE,10110,NA,-15864,44,0
2016,EBS_SLOPE,10110,NA,-15545,34,0
2016,EBS_SLOPE,21720,NA,-15537,22,0
2016,EBS_SLOPE,30060,-461326,-16272,11,280.54378362667927
2016,EBS_SLOPE,21740,NA,-15831,65,0
2002,EBS_SLOPE,10112,1130383,1129937,11,155.52524264892833
2002,EBS_SLOPE,10115,1135785,1129974,12,258.5881120114747
2002,EBS_SLOPE,10115,1131095,1130041,15,95.33024781097919
2002,EBS_SLOPE,10130,1132937,1130023,61,5158.516340622479
2002,EBS_SLOPE,21720,NA,1130039,34,0
2002,EBS_SLOPE,21720,1131890,1129912,31,156.45893787328495
2002,EBS_SLOPE,21720,NA,1129984,15,0
2002,EBS_SLOPE,30060,NA,1129943,12,0
2002,EBS_SLOPE,30060,NA,1129969,24,0
2002,EBS_SLOPE,30060,1136232,1129965,21,9672.05557933555
2002,EBS_SLOPE,10261,NA,1129979,13,0
2004,EBS_SLOPE,10110,1229136,1225479,32,63.781882968749
2004,EBS_SLOPE,10130,NA,1225474,33,0
2004,EBS_SLOPE,10130,NA,1225624,24,0
2004,EBS_SLOPE,21740,1230647,1225492,12,25.412746199955823
2004,EBS_SLOPE,21740,NA,1225490,12,0
2004,EBS_SLOPE,21740,1228641,1225521,62,181.9316410052087
2004,EBS_SLOPE,21740,NA,1225590,34,0
2004,EBS_SLOPE,10115,NA,1225514,51,0
2004,EBS_SLOPE,10115,NA,1225542,34,0
2004,EBS_SLOPE,10115,NA,1225467,11,0
2004,EBS_SLOPE,30060,1226408,1225414,12,441.98737895430975
2004,EBS_SLOPE,30060,1234264,1225422,12,26.980755032146895
2004,EBS_SLOPE,30060,1233172,1225545,11,328.76568212303727
2004,EBS_SLOPE,30060,NA,1225593,55,0
2004,EBS_SLOPE,30060,1233190,1225496,41,1661.542288815182
2004,EBS_SLOPE,10112,1225963,1225411,12,315.26573823255796
2004,EBS_SLOPE,10112,1232205,1225519,63,340.30080025397956
2004,EBS_SLOPE,10112,1228978,1225536,12,262.7091000243006
2004,EBS_SLOPE,21720,NA,1225521,62,0
2004,EBS_SLOPE,21720,NA,1225543,62,0
2004,EBS_SLOPE,10261,NA,1225528,12,0
2004,EBS_SLOPE,10261,NA,1225527,12,0
2004,EBS_SLOPE,10261,NA,1225511,53,0
2004,EBS_SLOPE,10261,NA,1225548,42,0
2008,EBS_SLOPE,10112,-109055,-4511,24,368.2046850710674
2008,EBS_SLOPE,21740,NA,-4613,55,0
2008,EBS_SLOPE,30060,-114371,-4644,11,274.9538077602963
2008,EBS_SLOPE,10115,NA,-4585,55,0
2008,EBS_SLOPE,10115,-110242,-4537,43,50.513588066791186
2008,EBS_SLOPE,10115,-113068,-4608,41,148.80810658946106
2008,EBS_SLOPE,10261,NA,-4486,15,0
2010,EBS_SLOPE,10130,NA,-6480,65,0
2010,EBS_SLOPE,21740,NA,-6537,41,0
2010,EBS_SLOPE,21740,NA,-7230,22,0
2010,EBS_SLOPE,21740,NA,-7301,11,0
2010,EBS_SLOPE,21740,-197306,-7259,11,3049.5412161497907
2010,EBS_SLOPE,10112,NA,-6517,44,0
2010,EBS_SLOPE,10112,-195509,-7218,31,127.4469008418505
2010,EBS_SLOPE,10115,-179477,-6465,61,98.40474832432089
2010,EBS_SLOPE,10115,-200267,-7325,12,25.95518722722396
2010,EBS_SLOPE,10110,-181378,-6511,51,205.0893374851011
2010,EBS_SLOPE,10110,-197374,-7260,12,767.1972906811278
2010,EBS_SLOPE,30060,NA,-6527,44,0
2010,EBS_SLOPE,30060,-179397,-6463,42,126.47295141958932
2010,EBS_SLOPE,30060,-181708,-6520,41,214.96773589558393
2010,EBS_SLOPE,10261,NA,-6463,42,0
2012,EBS_SLOPE,10112,-243376,-9307,34,327.4262365988534
2012,EBS_SLOPE,21720,NA,-8768,63,0
2012,EBS_SLOPE,10115,-243647,-9314,22,74.95979905976425
2012,EBS_SLOPE,10110,-234073,-8821,32,834.781869600242
2012,EBS_SLOPE,21740,NA,-9285,24,0
2012,EBS_SLOPE,10261,-231648,-8758,61,53.33167649591686
2012,EBS_SLOPE,10261,NA,-8819,41,0
2012,EBS_SLOPE,10261,NA,-8737,25,0
2016,EBS_SLOPE,10110,-453586,-15891,11,3589.028615601231
2016,EBS_SLOPE,30060,NA,-15865,43,0
2016,EBS_SLOPE,10112,NA,-15852,55,0
2016,EBS_SLOPE,10112,-431692,-15562,31,82.85552622746113
2016,EBS_SLOPE,10130,-445981,-15837,62,2985.613819809249
2016,EBS_SLOPE,10130,NA,-16288,14,0
2016,EBS_SLOPE,10261,NA,-15824,62,0
2016,EBS_SLOPE,10261,NA,-15545,34,0
2002,EBS_SLOPE,10110,NA,1129929,12,0
2002,EBS_SLOPE,10110,NA,1130020,63,0
2002,EBS_SLOPE,10110,1134018,1130003,52,3795.58053447082
2002,EBS_SLOPE,21720,NA,1129952,12,0
2002,EBS_SLOPE,21720,1130630,1129935,11,26.13015671456969
2002,EBS_SLOPE,21740,1133610,1129954,61,1125.735904032428
